,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
2569,2953,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2570,2954,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
2571,2955,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
2572,2956,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2573,2957,326,HighSeason,[0-1],Standard,[160-260],[3-4],True
2574,2958,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2575,2779,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
2576,2959,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
2577,2960,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
2578,2961,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2579,2962,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2580,2963,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2581,2964,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2582,2763,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2583,1178,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2584,2965,96,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
2585,2966,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
2586,2967,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2587,2968,264,HighSeason,[0-1],Standard,[160-260],[3-4],False
2588,2969,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2589,2824,327,HighSeason,[0-1],Nonref,[160-260],[1-1],True
2590,2970,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2591,2971,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2592,2972,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2593,2973,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2594,2974,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2595,2975,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2596,2976,318,HighSeason,[0-1],Nonref,[0-160],[2-2],True
2597,2977,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2598,2978,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2599,2979,328,HighSeason,[2-3],Nonref,[160-260],[1-1],False
2600,2980,329,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
2601,2981,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2602,2982,305,HighSeason,[0-1],Nonref,[0-160],[2-2],False
2603,2983,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2604,2984,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2605,2296,330,HighSeason,[0-1],Standard,[160-260],[2-2],True
2606,2986,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2607,2987,77,HighSeason,[4-7],Nonref,[0-160],[2-2],True
2608,2988,317,HighSeason,[0-1],Nonref,[160-260],[2-2],True
2609,2872,326,HighSeason,[0-1],Standard,[160-260],[3-4],True
2610,2989,250,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
2611,2990,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2612,2991,204,HighSeason,[4-7],Nonref,[160-260],[5-inf],False
2613,2992,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2614,2993,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2615,2994,184,HighSeason,[2-3],Nonref,[260-360],[3-4],True
2616,2995,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2617,2996,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2618,2997,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2619,2998,329,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
2620,2999,198,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2621,3000,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2622,3001,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2623,3002,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2624,3003,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2625,3004,264,HighSeason,[0-1],Standard,[160-260],[3-4],False
2626,3005,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2627,3006,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2628,3007,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2629,3008,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2630,3009,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
2631,3010,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2632,3011,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2633,3012,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
2634,3013,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2635,3014,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2636,3015,194,OffSeason,[8-inf],Nonref,[160-260],[3-4],True
2637,3016,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2638,3017,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2639,3018,91,HighSeason,[2-3],Nonref,[0-160],[2-2],True
2640,3019,208,HighSeason,[4-7],Nonref,[160-260],[5-inf],True
2641,3020,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2642,3021,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
2643,3022,284,HighSeason,[8-inf],Nonref,[160-260],[1-1],True
2644,3023,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2645,3024,206,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2646,3025,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2647,3026,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2648,3027,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2649,3028,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2650,3029,331,HighSeason,[0-1],Nonref,[260-360],[3-4],True
2651,3030,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2652,3031,315,HighSeason,[4-7],Standard,[160-260],[1-1],True
2653,3032,200,OffSeason,[2-3],Nonref,[260-360],[3-4],False
2654,3033,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2655,3034,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2656,3035,30,OffSeason,[4-7],Standard,[260-360],[3-4],True
2657,3036,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2658,3037,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
2659,3038,326,HighSeason,[0-1],Standard,[160-260],[3-4],True
2660,3039,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2661,3040,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2662,3041,332,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
2663,3042,270,HighSeason,[2-3],Standard,[160-260],[2-2],True
2664,3043,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2665,3044,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2666,3045,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2667,3046,210,HighSeason,[2-3],Standard,[260-360],[5-inf],False
2668,3047,204,HighSeason,[4-7],Nonref,[160-260],[5-inf],False
2669,3048,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2670,3049,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2671,3050,323,HighSeason,[0-1],Nonref,[160-260],[2-2],False
2672,3051,198,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2673,3052,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2674,3054,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2675,3055,333,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
2676,3056,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2677,3058,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2678,3059,210,HighSeason,[2-3],Standard,[260-360],[5-inf],False
2679,50,184,HighSeason,[2-3],Nonref,[260-360],[3-4],True
2680,3060,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2681,3061,95,HighSeason,[4-7],Standard,[260-360],[5-inf],True
2682,3062,323,HighSeason,[0-1],Nonref,[160-260],[2-2],False
2683,3063,334,HighSeason,[0-1],Nonref,[260-360],[3-4],False
2684,3064,164,HighSeason,[4-7],Nonref,[260-360],[3-4],True
2685,3065,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2686,3066,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2687,3067,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
2688,3068,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2689,3069,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2690,3070,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2691,3071,332,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
2692,3072,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2693,3074,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
2694,3075,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2695,3076,270,HighSeason,[2-3],Standard,[160-260],[2-2],True
2696,3077,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
2697,3078,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2698,3080,335,HighSeason,[2-3],Standard,[260-360],[2-2],True
2699,3081,217,HighSeason,[2-3],Standard,[260-360],[3-4],True
2700,3082,251,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
2701,3083,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2702,3084,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2703,3085,246,HighSeason,[4-7],Standard,[160-260],[3-4],False
2704,3086,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2705,3087,323,HighSeason,[0-1],Nonref,[160-260],[2-2],False
2706,3088,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2707,3089,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2708,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2709,3090,153,LowSeason,[2-3],Standard,[160-260],[2-2],True
2710,3091,323,HighSeason,[0-1],Nonref,[160-260],[2-2],False
2711,3092,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2712,3093,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2713,3094,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2714,3095,326,HighSeason,[0-1],Standard,[160-260],[3-4],True
2715,3096,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2716,3097,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
2717,3098,150,LowSeason,[8-inf],Standard,[160-260],[2-2],True
2718,3099,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2719,3100,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2720,3101,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2721,1287,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2722,3102,208,HighSeason,[4-7],Nonref,[160-260],[5-inf],True
2723,3103,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2724,3104,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2725,706,336,HighSeason,[0-1],Standard,[260-360],[5-inf],False
2726,3105,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
2727,3003,264,HighSeason,[0-1],Standard,[160-260],[3-4],False
2728,3106,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2729,3107,332,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
2730,3108,103,OffSeason,[8-inf],Standard,[160-260],[1-1],True
2731,3110,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2732,3111,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2733,3112,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2734,3113,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2735,1,316,HighSeason,[2-3],Nonref,[260-360],[3-4],False
2736,3114,229,LowSeason,[4-7],Standard,[260-360],[3-4],True
2737,3115,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2738,3116,317,HighSeason,[0-1],Nonref,[160-260],[2-2],True
2739,3117,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
2740,3118,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2741,3119,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2742,3120,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
2743,3121,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2744,3122,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2745,3123,323,HighSeason,[0-1],Nonref,[160-260],[2-2],False
2746,3124,332,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
2747,3125,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2748,3126,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2749,3127,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2750,3128,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2751,3129,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2752,3130,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
2753,3131,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2754,3132,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2755,3133,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
2756,3134,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2757,3135,270,HighSeason,[2-3],Standard,[160-260],[2-2],True
2758,3136,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2759,3137,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2760,3138,309,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
2761,3139,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2762,3140,317,HighSeason,[0-1],Nonref,[160-260],[2-2],True
2763,3141,317,HighSeason,[0-1],Nonref,[160-260],[2-2],True
2764,3142,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2765,3143,246,HighSeason,[4-7],Standard,[160-260],[3-4],False
2766,3144,317,HighSeason,[0-1],Nonref,[160-260],[2-2],True
2767,3145,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2768,3146,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2769,3147,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
2770,3148,326,HighSeason,[0-1],Standard,[160-260],[3-4],True
2771,3149,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2772,3150,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2773,3151,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2774,3152,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2775,3153,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2776,3154,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
2777,3155,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2778,3156,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2779,3135,322,HighSeason,[0-1],Standard,[160-260],[2-2],False
2780,3158,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2781,3159,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2782,3160,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2783,3161,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2784,3162,337,LowSeason,[4-7],Nonref,[0-160],[2-2],False
2785,3163,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2786,50,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2787,50,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2788,3164,309,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
2789,3165,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2790,3166,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2791,3167,119,HighSeason,[2-3],Standard,[160-260],[2-2],False
2792,3168,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2793,3169,243,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2794,3170,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2795,3171,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2796,3172,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
2797,3173,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2798,3174,217,HighSeason,[2-3],Standard,[260-360],[3-4],True
2799,3175,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2800,3176,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2801,2930,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2802,3178,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2803,3179,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2804,3180,333,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
2805,3181,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2806,3182,264,HighSeason,[0-1],Standard,[160-260],[3-4],False
2807,3183,305,HighSeason,[0-1],Nonref,[0-160],[2-2],False
2808,3184,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
2809,3185,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2810,3186,199,HighSeason,[4-7],Standard,[0-160],[2-2],True
2811,3187,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2812,3189,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2813,3190,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
2814,3190,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
2815,3190,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
2816,3191,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2817,3192,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2818,3193,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2819,3194,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2820,3195,338,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
2821,44,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2822,3197,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2823,1287,243,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2824,3198,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2825,3199,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2826,3182,210,HighSeason,[2-3],Standard,[260-360],[5-inf],False
2827,3200,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2828,3201,305,HighSeason,[0-1],Nonref,[0-160],[2-2],False
2829,3202,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2830,3204,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
2831,3205,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2832,3206,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
2833,3207,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2834,3208,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
2835,3209,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2836,3210,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2837,3211,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2838,3212,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2839,3213,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2840,3214,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2841,3215,339,HighSeason,[2-3],Standard,[260-360],[3-4],False
2842,3217,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2843,3218,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2844,3220,340,HighSeason,[0-1],Nonref,[0-160],[1-1],False
2845,3222,91,HighSeason,[2-3],Nonref,[0-160],[2-2],True
2846,271,341,HighSeason,[0-1],Nonref,[160-260],[1-1],False
2847,3223,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2848,3224,328,HighSeason,[2-3],Nonref,[160-260],[1-1],False
2849,3225,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2850,3226,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2851,3227,331,HighSeason,[0-1],Nonref,[260-360],[3-4],True
2852,3228,342,HighSeason,[0-1],Standard,[160-260],[5-inf],True
2853,3229,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2854,3230,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
2855,3231,327,HighSeason,[0-1],Nonref,[160-260],[1-1],True
2856,3232,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2857,3233,293,LowSeason,[2-3],Nonref,[260-360],[2-2],True
2858,3234,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2859,3235,77,HighSeason,[4-7],Nonref,[0-160],[2-2],True
2860,3237,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2861,3238,96,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
2862,3239,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2863,3240,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2864,3242,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2865,3243,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2866,3244,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2867,3245,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2868,3246,184,HighSeason,[2-3],Nonref,[260-360],[3-4],True
2869,3247,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2870,3248,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2871,3249,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2872,3059,264,HighSeason,[0-1],Standard,[160-260],[3-4],False
2873,3250,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2874,3252,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2875,3253,343,LowSeason,[0-1],Nonref,[0-160],[2-2],True
2876,3254,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
2877,3255,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
2878,3256,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2879,3258,317,HighSeason,[0-1],Nonref,[160-260],[2-2],True
2880,3259,184,HighSeason,[2-3],Nonref,[260-360],[3-4],True
2881,3260,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2882,3261,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2883,3262,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2884,3263,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2885,3264,243,LowSeason,[2-3],Nonref,[260-360],[3-4],True
2886,3265,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2887,3266,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2888,3267,300,HighSeason,[2-3],Nonref,[0-160],[2-2],False
2889,3268,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2890,2881,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
2891,3269,317,HighSeason,[0-1],Nonref,[160-260],[2-2],True
2892,3270,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
2893,3271,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2894,3272,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2895,3273,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
2896,3274,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2897,3275,328,HighSeason,[2-3],Nonref,[160-260],[1-1],False
2898,3276,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
2899,3277,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2900,3278,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2901,3279,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
2902,3280,238,LowSeason,[2-3],Standard,[160-260],[3-4],False
2903,3281,344,HighSeason,[4-7],Nonref,[260-360],[5-inf],False
2904,3283,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2905,3284,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2906,3285,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2907,3286,119,HighSeason,[2-3],Standard,[160-260],[2-2],False
2908,3287,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2909,3288,32,OffSeason,[2-3],Standard,[160-260],[5-inf],True
2910,3289,334,HighSeason,[0-1],Nonref,[260-360],[3-4],False
2911,3290,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
2912,3291,345,LowSeason,[4-7],Standard,[160-260],[1-1],False
2913,3292,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
2914,3293,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2915,3294,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2916,3295,246,HighSeason,[4-7],Standard,[160-260],[3-4],False
2917,3296,316,HighSeason,[2-3],Nonref,[260-360],[3-4],False
2918,3297,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2919,3298,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
2920,3299,286,LowSeason,[4-7],Nonref,[160-260],[1-1],True
2921,3300,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
2922,3301,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
2923,3302,346,HighSeason,[2-3],Standard,[0-160],[2-2],False
2924,3303,250,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
2925,3304,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2926,3305,316,HighSeason,[2-3],Nonref,[260-360],[3-4],False
2927,3306,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2928,3307,309,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
2929,3308,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
2930,2299,264,HighSeason,[0-1],Standard,[160-260],[3-4],False
2931,2299,347,HighSeason,[0-1],Standard,[160-260],[5-inf],False
2932,3309,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
2933,3310,13,LowSeason,[8-inf],Standard,[160-260],[3-4],True
2934,3311,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2935,3312,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2936,3313,248,HighSeason,[0-1],Nonref,[160-260],[3-4],False
2937,3314,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
